#    row  column               value [au]
     119     133   1.9129413885887476E-15
     121     133  -5.9695082500933271E-02
     125     133   8.8834247949118017E-01
     129     133  -2.9182772692768706E-02
     135     133  -1.2106321259439799E-01
     136     133  -1.0094668207613412E-01
     138     133  -6.1666473226417329E-02
     140     133   9.8170642655119167E-01
     141     133   1.2027794022361050E-15
     146     133   4.9105849253932993E-03
     147     133  -4.5744194100593785E-02
     150     133  -9.4862145824667121E-02
      56     134  -1.5256416445452422E-04
      71     134  -4.0996664372623914E-04
      86     134   8.7273834473362551E-05
      91     134   8.3627356327515241E-06
      97     134  -6.4370986259667164E-03
     105     134  -1.9645516789518996E-03
     106     134  -1.2434809559696862E-02
     112     134  -4.4195397442357599E-03
     116     134   4.5919043950183426E-03
     123     134   6.6748145193062791E-01
     127     134  -1.1148957352644526E-01
     132     134  -9.9252913706169996E-02
     135     134   1.0242632739094596E-15
     141     134   8.2040018846498652E-01
      18     135   1.3519767227471705E-06
      27     135  -6.8769916814930538E-05
      32     135  -1.5136002014514619E-05
      42     135  -1.7945245500711332E-05
      43     135   3.1033939826985796E-06
      50     135   2.0526825552086795E-06
      56     135  -6.1850385602988377E-08
      64     135  -4.8138969030799280E-05
      71     135  -4.6666581206848026E-08
      75     135  -1.2431508709587549E-03
      76     135  -3.0213046007025990E-03
      82     135   2.3188987550307798E-04
      86     135   8.6430301372620521E-06
      88     135  -9.6852782336154079E-04
      91     135   7.2484302594518960E-06
      97     135  -3.5948092616235440E-04
     103     135  -2.7303241527874152E-03
     106     135  -5.2803297826283381E-04
     111     135  -1.5490689210145991E-02
     116     135  -9.6027493839942000E-03
     119     135  -7.9132168545484452E-02
     127     135   8.3907883927985094E-01
     128     135  -2.8313055168500568E-02
     129     135  -4.9846431346087620E-15
     132     135   2.4103334513541951E-03
     133     135  -1.2106321259439796E-01
     134     135   1.0242632739094598E-15
     141     135  -1.0737657382956761E-01
     142     135   9.7143083377883976E-01
     145     135  -5.8506009268587860E-04
     146     135   1.1282020199439344E-15
     149     135  -4.9326263875206586E-03
       6     136   8.4414588221118055E-07
       7     136   1.3421015482646380E-06
      17     136  -1.8403333519863880E-05
      18     136  -1.2243994408127528E-07
      25     136  -5.6292882922817163E-05
      27     136   6.8406400954524637E-07
      29     136  -3.0750356615635604E-05
      30     136  -1.8620791856831409E-05
      32     136   4.1244006916597657E-07
      41     136   9.6852751468844603E-05
      42     136  -9.1299842053021136E-05
      43     136   5.5049902719033096E-06
      47     136   7.5073514118759676E-04
      50     136  -1.1572433384407163E-06
      61     136  -4.7029271363245324E-03
      62     136   5.4544404046028331E-04
      64     136   4.8815537861165382E-05
      66     136   1.3663718114041840E-03
      75     136   7.0444236377688953E-05
      76     136  -1.4976295261533241E-04
      81     136  -4.0555714506965845E-04
      82     136   1.5690276840442011E-04
      88     136  -6.2723507743660506E-04
      92     136  -1.5213677126804506E-02
      94     136  -4.4485424543790307E-03
      98     136   1.4961160540046304E-15
      99     136  -1.9308115238002979E-02
     103     136  -3.9000248385961450E-03
     110     136  -3.9045875766810748E-02
     111     136  -8.5467821895375464E-03
     119     136   1.6302485065775651E-02
     124     136   1.9163468647109087E-15
     126     136   1.5721625126090294E-02
     127     136  -1.1883374048375151E-15
     128     136   9.7713295663768307E-01
     131     136   5.7924836766314720E-02
     133     136  -1.0094668207613414E-01
     138     136   1.3527626053512579E-15
     139     136   1.0336759939908818E-01
     142     136   4.4789101592315639E-02
     144     136   9.7775060902639488E-01
     145     136  -3.8324963202144229E-02
     148     136   2.4260601028571346E-01
     149     136  -8.2286050226671084E-02
       2     137   3.3955074099270932E-05
       6     137   3.0631372879334504E-06
       7     137   6.6030138518081824E-07
      11     137  -1.0767743533861192E-03
      12     137   2.0820851478821893E-05
      17     137  -1.0956790875767255E-04
      25     137  -5.5457162419014278E-06
      28     137   1.1411883442747427E-02
      29     137   6.5527913236315422E-04
      30     137  -8.9052061642395735E-04
      38     137  -4.0633257046201439E-03
      41     137  -2.2098476579101691E-03
      44     137  -8.2927483177752653E-03
      46     137  -2.8703487301868502E-02
      47     137  -5.0949808477547987E-04
      59     137  -1.4553552199686836E-02
      61     137   2.6624399405586691E-03
      62     137   2.8134372399593295E-03
      63     137   2.5332758287678385E-02
      66     137   1.9068468299176578E-04
      77     137  -2.1243224481627518E-15
      78     137  -8.3575288386256788E-02
      79     137   1.0911200433617386E-03
      80     137   9.3292004796004184E-15
      81     137  -2.8531270216191219E-02
      84     137   1.0775178075460448E-02
      92     137   9.4936212119993094E-03
      94     137   5.4161794474355471E-02
      99     137  -3.8854054568813912E-02
     107     137   5.3670973505781085E-15
     108     137   2.1877112640431343E-01
     110     137  -7.6717029503922229E-02
     120     137  -2.5929578679265253E-01
     124     137  -2.3263451238171860E-15
     126     137   8.6748953168226584E-01
     130     137   1.7264002317788135E-01
     131     137  -4.1279717815822364E-01
     139     137   4.4147246221068737E-01
     144     137  -2.7377296942617768E-01
     148     137   1.1593954568863439E-01
      18     138  -5.8443947058880413E-06
      27     138   1.4789861770075310E-05
      32     138   5.1329036618452678E-06
      42     138  -1.4823744339238318E-04
      43     138   1.4039063667785005E-05
      50     138   1.3194014954471636E-06
      56     138  -7.2867522363760902E-09
      64     138  -3.1861831597003053E-04
      71     138  -5.7890268849772659E-08
      75     138   2.1544926335753526E-04
      76     138   5.3615360110726839E-04
      82     138  -1.8882645693007793E-05
      86     138   1.6898195962417106E-06
      88     138  -5.2946012504992241E-03
      91     138   3.4214741950143893E-06
      97     138   1.3874720906499697E-05
     103     138  -8.0421548590363049E-03
     106     138  -7.2038361275898082E-04
     111     138   4.5486502981037184E-03
     116     138  -2.2617928651572257E-03
     118     138   1.4654743820413627E-15
     119     138   1.0154577956934084E-02
     127     138  -2.5825422974898267E-04
     128     138  -9.8085951859489998E-02
     129     138  -2.0772826382084638E-15
     132     138   8.6081406110244540E-01
     133     138  -6.1666473226417336E-02
     136     138   1.3527626053512577E-15
     141     138  -9.2251946527847406E-02
     142     138   3.0177432038203640E-03
     145     138   9.9287292282436601E-01
     146     138  -1.1629718497306946E-15
     149     138  -8.4049111605243847E-03
       1     139  -1.2813046327895958E-06
       9     139   7.9473611031529915E-05
      10     139   8.7139516154166592E-06
      14     139   3.4905963177690311E-06
      19     139   1.5660877175177262E-07
      22     139  -1.9922203809735577E-03
      23     139   1.2421724465068684E-07
      24     139  -5.0400825049465852E-05
      31     139  -1.4918707946294266E-04
      34     139   6.6504740123097546E-05
      37     139   1.5750282883748884E-02
      39     139  -3.1379060495287151E-03
      40     139   4.2914431365966109E-06
      49     139  -2.8183603451337417E-02
      51     139  -5.9456651530942615E-05
      52     139  -1.9481501785911860E-04
      53     139   1.3174417813374508E-03
      57     139  -6.9885418642811971E-05
      68     139  -2.5719109810960522E-03
      69     139   1.7825310412439746E-02
      72     139   2.7544281216222060E-03
      74     139  -2.4915407997042533E-03
      83     139   6.1335498259998769E-04
      85     139  -6.9104105525627990E-03
      89     139  -1.2274447515289086E-01
      90     139   4.8753854490220586E-03
      92     139  -1.0554794179870546E-15
      98     139   1.3305732511004660E-03
     102     139   2.2577206891746752E-03
     107     139   1.9830765411926324E-01
     108     139  -5.4033211709435260E-15
     113     139  -8.0934867362277785E-02
     115     139  -9.8193894592382730E-02
     116     139  -1.8966094635209686E-15
     121     139  -1.5191464408629887E-02
     124     139   7.0879824490490947E-02
     125     139  -1.8411447745501952E-15
     127     139   5.6339017057728786E-15
     129     139   1.0196833261246885E+00
     132     139   2.4765385629430981E-15
     136     139   1.0336759939908821E-01
     137     139   4.4147246221068737E-01
     140     139  -2.8172672920494563E-01
     143     139   7.7794822434329364E-02
     147     139   2.2114081198131544E-01
     150     139   5.0449906114829579E-02
       6     140   2.6637971926837366E-06
       7     140   2.0053764911853179E-06
      17     140  -7.1277143220371559E-05
      18     140  -4.1083649545588597E-06
      25     140  -6.7297886937807652E-05
      27     140   5.7529883313219478E-06
      29     140   2.7083336505982693E-04
      30     140  -4.4863278890420213E-04
      32     140  -8.5061712038736194E-06
      41     140  -1.0412227779554529E-03
      42     140   1.2751790099767533E-05
      43     140  -6.0625191509251084E-06
      47     140   3.8327758515900763E-04
      50     140  -4.3283293133856258E-06
      61     140  -1.0234366730146032E-03
      62     140   2.2321165167021226E-03
      64     140   9.2965175860027429E-05
      66     140   1.5454447999542085E-03
      75     140   1.1179758639505007E-04
      76     140  -2.7734450287486551E-04
      80     140   5.6435495863866858E-15
      81     140  -1.7432293696981037E-02
      82     140   2.8913840659912105E-04
      88     140  -6.6703285940596048E-04
      92     140  -1.9751588232469273E-02
      94     140   2.0302437406323728E-02
      99     140  -2.1985379967208056E-02
     103     140  -6.3754146224489017E-03
     110     140   2.3429471960657408E-02
     111     140  -7.4537352782363129E-03
     119     140   1.9828170561694169E-02
     126     140   5.7263115390182473E-02
     128     140   7.7219353024185089E-02
     131     140   3.5235200111765654E-02
     133     140   9.8170642655119167E-01
     139     140  -2.8172672920494557E-01
     142     140   8.7689349389624902E-02
     144     140  -3.2393600336386319E-01
     145     140   9.1756803726908587E-02
     148     140   8.3966500381519915E-01
     149     140  -1.7518510107610788E-01
      20     141  -3.8255534804075805E-06
      36     141  -1.2481538847775947E-05
      55     141   4.1919613744833675E-06
      65     141  -2.5414167098036008E-04
      67     141   8.5151431819352623E-06
      73     141   1.6815181901126407E-07
      80     141  -6.4658241297886848E-04
      87     141   3.6345034002537489E-07
      95     141   1.1961290777234119E-04
      96     141   5.4862412669210870E-06
     100     141   3.5887449460102814E-05
     104     141   4.8190573880151473E-05
     109     141  -7.5541280094309372E-03
